0;1;2;3;4;5;6
"Hoogte Kadijk 418
1018 BW  AMSTERDAM";Woonfunctie;146m²;52.3665222;4.9234043;house;
"Hoogte Kadijk 418
1018 BW  AMSTERDAM";Woonfunctie;146m²;52.3665222;4.9234043;house;
"Hoogte Kadijk 401
1018 BK  AMSTERDAM";Woonfunctie;4147m²;52.3668942;4.9228013;house;
"Hoogte Kadijk 405
1018 BK  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3667358;4.9236692;car_wash;
"Sarphatistraat 225
1018 AE  AMSTERDAM";Winkelfunctie;692m²;52.3669323;4.924394;fuel;Esso
"Entrepotdok 221
AMSTERDAM";Overige gebruiksfunctie;9m²;52.3657628;4.9222873;house;
"Louise Wentstraat 189
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3659807;4.9236478;house;
"Louise Wentstraat 195
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.366044;4.9237352;house;
"Louise Wentstraat 197
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3659809;4.9236478;house;
"Louise Wentstraat 201
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3660438;4.9236765;house;
"Louise Wentstraat 203
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.366044;4.9237499;house;
"Louise Wentstraat 205
1018 MS  AMSTERDAM";Woonfunctie;57m²;52.3659811;4.9236477;house;
"Louise Wentstraat 209
1018 MS  AMSTERDAM";Woonfunctie;70m²;52.366061;4.9235001;house;
"Louise Wentstraat 211 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.366044;4.923735;house;
"Louise Wentstraat 211 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3660441;4.9237348;house;
"Louise Wentstraat 211 C
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3660441;4.9237346;house;
"Sarphatistraat 656
1018 AV  AMSTERDAM";Kantoorfunctie;98m²;52.366052;4.9235002;house;
"Sarphatistraat 656
1018 AV  AMSTERDAM";Kantoorfunctie;98m²;52.366052;4.9235002;house;
"Sarphatistraat 658
1018 AV  AMSTERDAM";Kantoorfunctie;Amsterdam;52.3661244;4.9236169;house;
"Louise Wentstraat 191
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3659354;4.9235601;house;
"Louise Wentstraat 193
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3659714;4.9235598;house;
"Louise Wentstraat 199
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3659265;4.9235602;house;
"Louise Wentstraat 207
1018 MS  AMSTERDAM";Woonfunctie;60m²;52.3659355;4.9235599;house;
"Sarphatistraat 654
1018 AV  AMSTERDAM";Kantoorfunctie;160m²;52.3660159;4.9234418;ngo;Wakker Dier
"Louise Wentstraat 185
1018 MS  AMSTERDAM";Woonfunctie;72m²;52.3658721;4.9234434;house;
"Sarphatistraat 652
1018 AV  AMSTERDAM";Kantoorfunctie;160m²;52.3659526;4.9233397;house;
"Louise Wentstraat 161
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3657726;4.9232976;house;
"Louise Wentstraat 167
1018 MS  AMSTERDAM";Woonfunctie;108m²;52.3658177;4.9233265;house;
"Louise Wentstraat 171
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3657636;4.9232977;house;
"Louise Wentstraat 175
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3658178;4.9233263;house;
"Louise Wentstraat 175
1018 MS  AMSTERDAM";Woonfunctie;108m²;52.3658178;4.9233263;house;
"Louise Wentstraat 181
1018 MS  AMSTERDAM";Woonfunctie;51m²;52.3657728;4.9232976;house;
"Louise Wentstraat 187 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3658359;4.9233995;house;
"Louise Wentstraat 187 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3658359;4.9233993;house;
"Sarphatistraat 648
1018 AV  AMSTERDAM";Kantoorfunctie;320m²;52.365853;4.9231646;house;
"Sarphatistraat 650
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3659164;4.9232814;travel_agent;Sawadee
"Sarphatistraat 650
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3659164;4.9232814;travel_agent;Sawadee
"Louise Wentstraat 163
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3657184;4.92321;house;
"Louise Wentstraat 173
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3657274;4.92321;house;
"Louise Wentstraat 183 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3657185;4.9232098;house;
"Louise Wentstraat 183 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3657186;4.9232097;house;
"Louise Wentstraat 183 C
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3657188;4.9232095;house;
"Sarphatistraat 646
1018 AV  AMSTERDAM";Kantoorfunctie;163m²;52.3658078;4.9230917;house;
"Sarphatistraat 646
1018 AV  AMSTERDAM";Kantoorfunctie;163m²;52.3658078;4.9230917;house;
"Louise Wentstraat 139
1018 MS  AMSTERDAM";Woonfunctie;100m²;52.3655555;4.9229328;house;
"Louise Wentstraat 141
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3655916;4.9229618;house;
"Louise Wentstraat 143
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3656641;4.9231225;house;
"Louise Wentstraat 149
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3656277;4.9230201;house;
"Louise Wentstraat 151
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3656731;4.9231224;house;
"Louise Wentstraat 153
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.365619;4.9230494;house;
"Louise Wentstraat 155 A
1018 MS  AMSTERDAM";Woonfunctie;44m²;52.3656549;4.9230786;house;
"Louise Wentstraat 155 B
1018 MS  AMSTERDAM";Woonfunctie;44m²;52.3656549;4.9230784;house;
"Louise Wentstraat 155 C
1018 MS  AMSTERDAM";Woonfunctie;44m²;52.3656549;4.9230782;house;
"Louise Wentstraat 157
1018 MS  AMSTERDAM";Woonfunctie;79m²;52.3656549;4.923078;house;
"Louise Wentstraat 159
1018 MS  AMSTERDAM";Woonfunctie;73m²;52.3656191;4.9230492;house;
"Sarphatistraat 642
1018 AV  AMSTERDAM";Kantoorfunctie;99m²;52.3657082;4.9229165;house;
"Sarphatistraat 644
1018 AV  AMSTERDAM";Kantoorfunctie;163m²;52.3657444;4.9229749;house;
"Sarphatistraat 644
1018 AV  AMSTERDAM";Kantoorfunctie;163m²;52.3657444;4.9229749;house;
"Louise Wentstraat 125
1018 MS  AMSTERDAM";Woonfunctie;70m²;52.3654561;4.922787;house;
"Louise Wentstraat 127
1018 MS  AMSTERDAM";Woonfunctie;68m²;52.365474;4.9227868;house;
"Louise Wentstraat 129
1018 MS  AMSTERDAM";Woonfunctie;51m²;52.3655013;4.9228599;house;
"Louise Wentstraat 131
1018 MS  AMSTERDAM";Woonfunctie;70m²;52.3654563;4.9227869;house;
"Louise Wentstraat 133
1018 MS  AMSTERDAM";Woonfunctie;68m²;52.3655011;4.9228012;house;
"Louise Wentstraat 135
1018 MS  AMSTERDAM";Woonfunctie;51m²;52.3655014;4.9228597;house;
"Louise Wentstraat 137
1018 MS  AMSTERDAM";Woonfunctie;76m²;52.3655014;4.9228595;house;
"Sarphatistraat 636
1018 AV  AMSTERDAM";Kantoorfunctie;288m²;52.3655185;4.9226542;house;
"Sarphatistraat 638
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3655906;4.9227269;house;
"Louise Wentstraat 105
1018 MS  AMSTERDAM";Woonfunctie;46m²;52.3654466;4.922655;house;
"Louise Wentstraat 109
1018 MS  AMSTERDAM";Woonfunctie;75m²;52.3654286;4.9226698;house;
"Louise Wentstraat 111
1018 MS  AMSTERDAM";Woonfunctie;68m²;52.3654286;4.9226696;house;
"Louise Wentstraat 111
1018 MS  AMSTERDAM";Woonfunctie;46m²;52.3654286;4.9226696;house;
"Louise Wentstraat 115
1018 MS  AMSTERDAM";Woonfunctie;54m²;52.3654197;4.9226844;house;
"Louise Wentstraat 117
1018 MS  AMSTERDAM";Woonfunctie;75m²;52.3654108;4.9226994;house;
"Louise Wentstraat 119
1018 MS  AMSTERDAM";Woonfunctie;68m²;52.3654018;4.9226995;house;
"Louise Wentstraat 121 A
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3654198;4.922714;house;
"Louise Wentstraat 121 B
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3654198;4.9227138;house;
"Louise Wentstraat 123 A
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3654377;4.9226991;house;
"Louise Wentstraat 123 B
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3654289;4.9227286;house;
"Sarphatistraat 626
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3654009;4.9224793;house;
"Sarphatistraat 626
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3654009;4.9224793;house;
"Sarphatistraat 632
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3655093;4.9226103;house;
"Sarphatistraat 634
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3654822;4.9225812;house;
"Sarphatistraat 634
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3654822;4.9225812;house;
"Louise Wentstraat 65
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3651123;4.922218;house;
"Louise Wentstraat 67
1018 MS  AMSTERDAM";Woonfunctie;65m²;52.3651573;4.9222322;house;
"Louise Wentstraat 69
1018 MS  AMSTERDAM";Woonfunctie;100m²;52.3651573;4.9222469;house;
"Louise Wentstraat 71
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3651847;4.9223347;house;
"Louise Wentstraat 73
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3651122;4.9222033;house;
"Louise Wentstraat 75
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3652113;4.922261;house;
"Louise Wentstraat 81
1018 MS  AMSTERDAM";Woonfunctie;73m²;52.365185;4.9223345;house;
"Louise Wentstraat 83
1018 MS  AMSTERDAM";Woonfunctie;79m²;52.3652024;4.9222758;house;
"Louise Wentstraat 85 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3651484;4.922247;house;
"Louise Wentstraat 85 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3651486;4.9222471;house;
"Louise Wentstraat 87
1018 MS  AMSTERDAM";Woonfunctie;51m²;52.3652298;4.9223783;house;
"Louise Wentstraat 89
1018 MS  AMSTERDAM";Woonfunctie;68m²;52.3652842;4.9224952;house;
"Louise Wentstraat 91
1018 MS  AMSTERDAM";Woonfunctie;70m²;52.3652477;4.9223634;house;
"Louise Wentstraat 93
1018 MS  AMSTERDAM";Woonfunctie;51m²;52.3652842;4.922495;house;
"Louise Wentstraat 95
1018 MS  AMSTERDAM";Woonfunctie;68m²;52.3652659;4.922422;house;
"Louise Wentstraat 97
1018 MS  AMSTERDAM";Woonfunctie;70m²;52.3652479;4.9224075;house;
"Louise Wentstraat 99
1018 MS  AMSTERDAM";Woonfunctie;77m²;52.3652571;4.9224661;house;
"Louise Wentstraat 101 A
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3653108;4.9224215;house;
"Louise Wentstraat 101 B
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3653107;4.9224213;house;
"Louise Wentstraat 103 A
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3652749;4.9224365;house;
"Louise Wentstraat 103 B
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3652749;4.9224363;house;
"Sarphatistraat 614
1018 AV  AMSTERDAM";Bijeenkomstfunctie;1813;52.3651114;4.9219831;house;
"Sarphatistraat 614
1018 AV  AMSTERDAM";Bijeenkomstfunctie;1813;52.3651114;4.9219831;house;
"Sarphatistraat 622
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3653555;4.9223623;house;
"Sarphatistraat 622
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3653555;4.9223623;house;
"Sarphatistraat 624
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3653739;4.9224502;house;
"Louise Wentstraat 43
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3650489;4.9221012;house;
"Louise Wentstraat 49
1018 MS  AMSTERDAM";Woonfunctie;108m²;52.3650308;4.9220574;house;
"Louise Wentstraat 53
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.365049;4.922101;house;
"Louise Wentstraat 61 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3650491;4.9221009;house;
"Louise Wentstraat 61 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3650492;4.9221007;house;
"Louise Wentstraat 61 C
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3650493;4.9221005;house;
"Sarphatistraat 614
1018 AV  AMSTERDAM";Bijeenkomstfunctie;1813;52.3651114;4.9219831;house;
"Sarphatistraat 614
1018 AV  AMSTERDAM";Bijeenkomstfunctie;1813;52.3651114;4.9219831;house;
"Louise Wentstraat 37
1018 MS  AMSTERDAM";Woonfunctie;90m²;52.3649133;4.9218971;house;
"Louise Wentstraat 39
1018 MS  AMSTERDAM";Woonfunctie;108m²;52.3649582;4.9218966;house;
"Louise Wentstraat 41
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3649853;4.9219257;house;
"Louise Wentstraat 47
1018 MS  AMSTERDAM";Woonfunctie;90m²;52.3648952;4.9218679;house;
"Louise Wentstraat 51
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3650306;4.9220133;house;
"Louise Wentstraat 55
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3649857;4.9220283;house;
"Louise Wentstraat 57 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3648862;4.921868;house;
"Louise Wentstraat 57 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3648864;4.921868;house;
"Louise Wentstraat 57 C
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3648866;4.921868;house;
"Louise Wentstraat 59
1018 MS  AMSTERDAM";Woonfunctie;72m²;52.3650214;4.9219547;house;
"Louise Wentstraat 63
1018 MS  AMSTERDAM";Woonfunctie;51m²;52.3649857;4.9220281;house;
"Sarphatistraat 608
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3649756;4.9217349;house;
"Sarphatistraat 610
1018 AV  AMSTERDAM";Overige gebruiksfunctie;351m²;52.3650118;4.921808;house;
"Sarphatistraat 612
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3650751;4.9219101;house;
"Sarphatistraat 612
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3650751;4.9219101;house;
"Louise Wentstraat 13
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3647684;4.9216197;house;
"Louise Wentstraat 15
1018 MS  AMSTERDAM";Woonfunctie;71m²;52.3647864;4.9216342;house;
"Louise Wentstraat 17
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3648045;4.9216633;house;
"Louise Wentstraat 19
1018 MS  AMSTERDAM";Woonfunctie;60m²;52.3647866;4.9216782;house;
"Louise Wentstraat 21
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3647234;4.9215908;house;
"Louise Wentstraat 25
1018 MS  AMSTERDAM";Woonfunctie;105m²;52.3648319;4.9217658;house;
"Louise Wentstraat 27
1018 MS  AMSTERDAM";Woonfunctie;55m²;52.3647777;4.921693;house;
"Louise Wentstraat 29 A
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3647234;4.9216055;house;
"Louise Wentstraat 29 B
1018 MS  AMSTERDAM";Woonfunctie;37m²;52.3647236;4.9216055;house;
"Louise Wentstraat 31
1018 MS  AMSTERDAM";Woonfunctie;57m²;52.3648316;4.9216922;house;
"Louise Wentstraat 35
1018 MS  AMSTERDAM";Woonfunctie;70m²;52.3647778;4.9216928;house;
"Sarphatistraat 604
1018 AV  AMSTERDAM";Overige gebruiksfunctie;1m²;52.3648761;4.9215745;house;
"Sarphatistraat 606
1018 AV  AMSTERDAM";Kantoorfunctie;669m²;52.3649123;4.9216475;house;
"Sarphatistraat 606
1018 AV  AMSTERDAM";Kantoorfunctie;669m²;52.3649123;4.9216475;house;
"Louise Wentstraat 1
1018 MS  AMSTERDAM";Bijeenkomstfunctie;55m²;52.364687;4.9214884;house;
"Louise Wentstraat 3
1018 MS  AMSTERDAM";Woonfunctie;69m²;52.3646869;4.9214737;house;
"Louise Wentstraat 5
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.364669;4.9214886;house;
"Louise Wentstraat 7
1018 MS  AMSTERDAM";Woonfunctie;73m²;52.364687;4.9214735;house;
"Louise Wentstraat 9
1018 MS  AMSTERDAM";Woonfunctie;64m²;52.3646691;4.9215033;house;
"Louise Wentstraat 11
1018 MS  AMSTERDAM";Woonfunctie;80m²;52.3646692;4.9215031;house;
"Sarphatistraat 600
1018 AV  AMSTERDAM";Kantoorfunctie;401m²;52.3647495;4.9213703;house;
"Kazernestraat 1
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.3645962;4.9212544;house;
"Kazernestraat 3
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.3645961;4.9212546;house;
"Kazernestraat 5
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.3645872;4.9212398;house;
"Kazernestraat 9
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.3645871;4.9212252;house;
"Kazernestraat 11
1018 CC  AMSTERDAM";Woonfunctie;61m²;52.3645781;4.9212253;house;
"Kazernestraat 11
1018 CC  AMSTERDAM";Woonfunctie;61m²;52.3645781;4.9212253;house;
"Kazernestraat 15
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.3645691;4.9212107;house;
"Kazernestraat 19
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.364569;4.9211962;house;
"Kazernestraat 19
1018 CC  AMSTERDAM";Woonfunctie;69m²;52.364569;4.9211962;house;
"Kazernestraat 23
1018 CC  AMSTERDAM";Woonfunctie;61m²;52.36456;4.9211816;house;
"Kazernestraat 23
1018 CC  AMSTERDAM";Woonfunctie;61m²;52.36456;4.9211816;house;
"Kazernestraat 27
1018 CC  AMSTERDAM";Woonfunctie;67m²;52.3645509;4.921167;house;
"Kazernestraat 29 A
1018 CC  AMSTERDAM";Woonfunctie;31m²;52.3645867;4.9211224;house;
"Kazernestraat 29 C
1018 CC  AMSTERDAM";Woonfunctie;62m²;52.3645867;4.9211228;house;
"Kazernestraat 33 A
1018 CC  AMSTERDAM";Woonfunctie;31m²;52.3645523;4.9215192;house;
"Kazernestraat 33 B
1018 CC  AMSTERDAM";Woonfunctie;31m²;52.3645523;4.921519;house;
"Kazernestraat 33 C
1018 CC  AMSTERDAM";Woonfunctie;62m²;52.3645523;4.9215188;house;
"Kazernestraat 35 A
1018 CC  AMSTERDAM";Woonfunctie;31m²;52.3644438;4.9213588;house;
"Kazernestraat 35 B
1018 CC  AMSTERDAM";Woonfunctie;62m²;52.364444;4.9213587;house;
"Kazernestraat 35 C
1018 CC  AMSTERDAM";Woonfunctie;62m²;52.3644442;4.9213587;house;
"Wilhelmina Blombergplein 3
1018 MW  AMSTERDAM";Woonfunctie;82m²;52.3652867;4.9231558;house;
"Wilhelmina Blombergplein 5
1018 MW  AMSTERDAM";Woonfunctie;40m²;52.3653049;4.9231997;house;
"Wilhelmina Blombergplein 11
1018 MW  AMSTERDAM";Woonfunctie;40m²;52.365287;4.9232292;house;
"Wilhelmina Blombergplein 13
1018 MW  AMSTERDAM";Woonfunctie;40m²;52.3652332;4.9232445;house;
"Wilhelmina Blombergplein 15
1018 MW  AMSTERDAM";Woonfunctie;40m²;52.3652782;4.9232587;house;
"Wilhelmina Blombergplein 17
1018 MW  AMSTERDAM";Woonfunctie;69m²;52.3651885;4.9233184;house;
"Wilhelmina Blombergplein 27
1018 MW  AMSTERDAM";Woonfunctie;74m²;52.365126;4.9234218;house;
"Wilhelmina Blombergplein 37
1018 MW  AMSTERDAM";Woonfunctie;80m²;52.3650277;4.9235696;house;
"Ir. Jakoba Mulderplein 42
1018 MZ  AMSTERDAM";Woonfunctie;99m²;52.3658386;4.924075;house;
"Ir. Jakoba Mulderplein 44
1018 MZ  AMSTERDAM";Woonfunctie;73m²;52.3658297;4.9240898;house;
"Wilhelmina Blombergplein 47
1018 MW  AMSTERDAM";Woonfunctie;90m²;52.3650009;4.923614;house;
"Ir. Jakoba Mulderplein 48
1018 MZ  AMSTERDAM";Woonfunctie;73m²;52.3658208;4.9241193;house;
"Wilhelmina Blombergplein 49
1018 MW  AMSTERDAM";Woonfunctie;73m²;52.3650011;4.9236141;house;
"Wilhelmina Blombergplein 55
1018 MW  AMSTERDAM";Woonfunctie;73m²;52.3649831;4.9236435;house;
"Ir. Jakoba Mulderplein 58
1018 MZ  AMSTERDAM";Woonfunctie;42m²;52.3657851;4.9241784;house;
"Wilhelmina Blombergplein 59
1018 MW  AMSTERDAM";Woonfunctie;49m²;52.3649741;4.9236436;house;
"Ir. Jakoba Mulderplein 64
1018 MZ  AMSTERDAM";Woonfunctie;110m²;52.3657314;4.9242523;house;
"Wilhelmina Blombergplein 71
1018 MW  AMSTERDAM";Woonfunctie;77m²;52.3649563;4.9236878;house;
"Ir. Jakoba Mulderplein 72
1018 MZ  AMSTERDAM";Woonfunctie;81m²;52.3656779;4.924341;house;
"Ir. Jakoba Mulderplein 76
1018 MZ  AMSTERDAM";Overige gebruiksfunctie;16m²;52.3656511;4.9243853;house;
"Ir. Jakoba Mulderplein 80
1018 MZ  AMSTERDAM";Woonfunctie;65m²;52.3655789;4.9243127;house;
"Ir. Jakoba Mulderplein 84
1018 MZ  AMSTERDAM";Woonfunctie;89m²;52.3655434;4.924445;house;
"Ir. Jakoba Mulderplein 90
1018 MZ  AMSTERDAM";Woonfunctie;99m²;52.3655345;4.9244597;house;
"Ir. Jakoba Mulderplein 94
1018 MZ  AMSTERDAM";Woonfunctie;100m²;52.3655256;4.9244747;house;
"Ir. Jakoba Mulderplein 96
1018 MZ  AMSTERDAM";Woonfunctie;99m²;52.3655256;4.9244745;house;
"Ir. Jakoba Mulderplein 112
1018 MZ  AMSTERDAM";Woonfunctie;49m²;52.3655076;4.9245039;house;
"Ir. Jakoba Mulderplein 116
1018 MZ  AMSTERDAM";Woonfunctie;49m²;52.3654988;4.924519;house;
"Ir. Jakoba Mulderplein 120
1018 MZ  AMSTERDAM";Woonfunctie;84m²;52.3654898;4.9245191;house;
"Alexanderkade 120
1018 ZC  AMSTERDAM";Woonfunctie;84m²;52.3650827;4.9238333;house;
"Alexanderkade 122
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3651098;4.9238771;house;
"Alexanderkade 122
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3651098;4.9238771;house;
"Ir. Jakoba Mulderplein 124
1018 MZ  AMSTERDAM";Woonfunctie;84m²;52.3654899;4.9245338;house;
"Alexanderkade 124
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3651369;4.9239209;house;
"Ir. Jakoba Mulderplein 126
1018 MZ  AMSTERDAM";Woonfunctie;84m²;52.3654809;4.9245339;house;
"Alexanderkade 126
1018 ZC  AMSTERDAM";Woonfunctie;142m²;52.365254;4.9239637;house;
"Alexanderkade 126
1018 ZC  AMSTERDAM";Woonfunctie;84m²;52.365254;4.9239637;house;
"Alexanderkade 128
1018 ZC  AMSTERDAM";Woonfunctie;108m²;52.3651915;4.924023;house;
"Alexanderkade 130
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3652005;4.9240376;house;
"Alexanderkade 132
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3652094;4.9240522;house;
"Alexanderkade 134
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3652631;4.9240076;house;
"Alexanderkade 136
1018 ZC  AMSTERDAM";Woonfunctie;88m²;52.3652634;4.9240073;house;
"Alexanderkade 136
1018 ZC  AMSTERDAM";Woonfunctie;88m²;52.3652634;4.9240073;house;
"Alexanderkade 138
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3652637;4.9240071;house;
"Alexanderkade 143
1018 ZC  AMSTERDAM";Woonfunctie;89m²;52.3652641;4.9240067;house;
"Alexanderkade 143
1018 ZC  AMSTERDAM";Woonfunctie;89m²;52.3652641;4.9240067;house;
"Alexanderkade 145
1018 ZC  AMSTERDAM";Woonfunctie;71m²;52.3652727;4.9241248;house;
"Alexanderkade 148
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3653359;4.9242418;house;
"Alexanderkade 148
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3653359;4.9242418;house;
"Alexanderkade 150
1018 ZC  AMSTERDAM";Woonfunctie;75m²;52.3653721;4.9243001;house;
"Louise Wentstraat 204
1018 MS  AMSTERDAM";Woonfunctie;93m²;52.3653863;4.923331;house;
"Louise Wentstraat 206
1018 MS  AMSTERDAM";Woonfunctie;80m²;52.3653953;4.9233456;house;
"Louise Wentstraat 212
1018 MS  AMSTERDAM";Woonfunctie;89m²;52.3654315;4.9233892;house;
"Louise Wentstraat 220
1018 MS  AMSTERDAM";Woonfunctie;49m²;52.3654502;4.9235946;house;
"Louise Wentstraat 254
1018 MS  AMSTERDAM";Woonfunctie;67m²;52.3656034;4.9236811;house;
"Louise Wentstraat 256
1018 MS  AMSTERDAM";Woonfunctie;95m²;52.3656124;4.9236957;house;
"Louise Wentstraat 266
1018 MS  AMSTERDAM";Woonfunctie;92m²;52.3656848;4.923827;house;
"Louise Wentstraat 276
1018 MS  AMSTERDAM";Woonfunctie;79m²;52.365739;4.9238999;house;
"Louise Wentstraat 278
1018 MS  AMSTERDAM";Woonfunctie;91m²;52.3657481;4.9239145;house;
"Louise Wentstraat 278
1018 MS  AMSTERDAM";Woonfunctie;91m²;52.3657481;4.9239145;house;
"Johanna ter Meulenplein 4
1018 MM  AMSTERDAM";Woonfunctie;87m²;52.3647564;4.923132;house;
"Johanna ter Meulenplein 6
1018 MM  AMSTERDAM";Woonfunctie;67m²;52.3647564;4.9231322;house;
"Johanna ter Meulenplein 10
1018 MM  AMSTERDAM";Woonfunctie;94m²;52.3647654;4.9231466;house;
"Johanna ter Meulenplein 12
1018 MM  AMSTERDAM";Woonfunctie;67m²;52.3647654;4.9231468;house;
"Johanna ter Meulenplein 16
1018 MM  AMSTERDAM";Woonfunctie;94m²;52.3647745;4.9231612;house;
"Johanna ter Meulenplein 18
1018 MM  AMSTERDAM";Woonfunctie;67m²;52.3647745;4.9231614;house;
"Johanna ter Meulenplein 20
1018 MM  AMSTERDAM";Woonfunctie;52m²;52.3647835;4.9231611;house;
"Johanna ter Meulenplein 22
1018 MM  AMSTERDAM";Woonfunctie;94m²;52.3647835;4.9231758;house;
"Johanna ter Meulenplein 24
1018 MM  AMSTERDAM";Woonfunctie;67m²;52.3647834;4.923176;house;
"Johanna ter Meulenplein 26
1018 MM  AMSTERDAM";Woonfunctie;52m²;52.3647926;4.9231904;house;
"Johanna ter Meulenplein 30
1018 MM  AMSTERDAM";Woonfunctie;67m²;52.3647924;4.9231907;house;
"Johanna ter Meulenplein 32
1018 MM  AMSTERDAM";Woonfunctie;52m²;52.3648016;4.9232049;house;
"Johanna ter Meulenplein 34
1018 MM  AMSTERDAM";Woonfunctie;94m²;52.3648014;4.923205;house;
"Johanna ter Meulenplein 36
1018 MM  AMSTERDAM";Woonfunctie;67m²;52.3648013;4.9232051;house;
"Johanna ter Meulenplein 38
1018 MM  AMSTERDAM";Woonfunctie;52m²;52.3648106;4.9232195;house;
"Johanna ter Meulenplein 40
1018 MM  AMSTERDAM";Woonfunctie;94m²;52.3648104;4.9232196;house;
