id,mode,modified,departure,duration,waiting_time,percent_waiting,duration_before
22348,Bike,false,07:18:00.0,445.385,16.5199,3,0
22358,Walk,false,07:15:00.0,627.6217,0,0,0
22352,Bike,false,07:18:00.0,465.0241,13.9251,2,0
22422,Walk,false,07:18:00.0,477.8072,0,0,0
22490,Walk,false,07:17:00.0,538.1673,0,0,0
22295,Bike,false,07:18:00.0,479.8608,3.1856,0,0
22426,Walk,false,07:18:00.0,502.7036,0,0,0
22057,Bike,false,07:18:00.0,516.5844,4.0685,0,0
22176,Bike,false,07:19:00.0,470.8117,24.6547,5,0
22180,Bike,false,07:19:00.0,472.096,12.597,2,0
21638,Walk,false,07:09:00.0,1077.0492,0,0,0
22364,Walk,false,07:14:00.0,778.6231,46.5697,5,0
21876,Walk,false,07:16:00.0,661.369,0,0,0
22754,Walk,false,07:13:00.0,849.4875,2.5648,0,0
21810,Walk,false,07:17:00.0,609.9753,1.2698,0,0
22397,Walk,false,07:12:00.0,920.0773,0,0,0
22488,Walk,false,07:18:00.0,563.2821,0,0,0
22482,Walk,false,07:19:00.0,516.0872,0,0,0
22006,Walk,false,07:11:00.0,998.8713,42.7416,4,0
22146,Walk,false,07:14:00.0,819.2615,0,0,0
22552,Bike,false,07:23:00.0,284.8848,7.9602,2,0
22556,Bike,false,07:23:00.0,290.4686,4.1278,1,0
22662,Bike,false,07:23:00.0,299.2845,8.9315,2,0
22304,Bike,false,07:18:00.0,604.0874,9.7296,1,0
22658,Bike,false,07:23:00.0,306.7255,28.7289,9,0
22300,Bike,false,07:18:00.0,614.7002,4.5357,0,0
21643,Walk,false,07:19:00.0,555.9845,0,0,0
22036,Walk,false,07:17:00.0,683.0517,0,0,0
21694,Bike,false,07:19:00.0,575.668,18.6539,3,0
22406,Bike,false,07:19:00.0,578.177,24.4545,4,0
22402,Bike,false,07:19:00.0,582.0463,18.0532,3,0
21779,Bike,false,07:24:00.0,286.7939,0,0,0
21847,Bike,false,07:20:00.0,542.6371,7.9473,1,0
21970,Bike,false,07:24:00.0,305.6631,21.0048,6,0
22742,Bike,false,07:23:00.0,368.4052,7.5057,2,0
21690,Bike,false,07:19:00.0,609.2262,8.9075,1,0
22692,Bike,false,07:22:00.0,432.3917,4.9531,1,0
22312,Walk,false,07:20:00.0,553.5007,0,0,0
21880,Bike,false,07:22:00.0,434.4761,60.3459,13,0
22575,Walk,false,07:22:00.0,444.4204,0,0,0
22270,Walk,false,07:22:00.0,445.188,39.1782,8,0
21966,Bike,false,07:24:00.0,326.0281,19.9979,6,0
22753,Bike,false,07:25:00.0,271.1694,8.1895,3,0
22670,Bike,false,07:25:00.0,279.3413,0,0,0
22220,Walk,false,07:21:00.0,519.7638,0,0,0
22666,Bike,false,07:25:00.0,288.0793,1.626,0,0
22142,Bike,false,07:17:00.0,772.4891,1.5,0,0
21858,Walk,false,07:21:00.0,538.2555,0,0,0
22572,Walk,false,07:19:00.0,659.2472,0,0,0
21820,Walk,false,07:21:00.0,540.7379,0,0,0
21730,Bike,false,07:22:00.0,482.046,3.0253,0,0
22690,Walk,false,07:22:00.0,489.794,0,0,0
21734,Bike,false,07:22:00.0,498.3925,0.699,0,0
22758,Bike,false,07:26:00.0,264.5893,0.2,0,0
22749,Bike,false,07:25:00.0,327.3445,1.5,0,0
21698,Bike,false,07:26:00.0,277.1759,0.9211,0,0
22721,Walk,false,07:30:00.0,49.4294,0,0,0
